The usage of ZAI and ZHENGZAI in classical Chinese and modern Chinese,,,
Verbs,Time,ZAI,ZHENGZAI
解开,modern Chinese（1920-2020）,0,1
解放,modern Chinese（1920-2020）,1,0
解放出来,modern Chinese（1920-2020）,1,0
解放着回族人民,modern Chinese（1920-2020）,0,1
解着衬衣的扣子,modern Chinese（1920-2020）,0,1
解答灾区群众提出的法律问题,modern Chinese（1920-2020）,0,1
解释,modern Chinese（1920-2020）,3,1
解释着,modern Chinese（1920-2020）,1,0
解释翻译,modern Chinese（1920-2020）,1,0
触动我的腿,modern Chinese（1920-2020）,1,0
触摸月球仪,modern Chinese（1920-2020）,1,0
誊帐,modern Chinese（1920-2020）,1,0
警告,modern Chinese（1920-2020）,1,0
警告世人勿作非分之想,modern Chinese（1920-2020）,1,0
警告他,modern Chinese（1920-2020）,1,0
警告他们,modern Chinese（1920-2020）,1,0
警告我,modern Chinese（1920-2020）,1,0
警戒,modern Chinese（1920-2020）,1,0
警戒着战争贩子找寻新海军基地,modern Chinese（1920-2020）,0,1
计划,modern Chinese（1920-2020）,0,2
计划开展这里的群众工作,modern Chinese（1920-2020）,0,1
计划扩大业务范围,modern Chinese（1920-2020）,1,0
计划有重点地有步骤地建立少年儿童队,modern Chinese（1920-2020）,1,0
计划着,modern Chinese（1920-2020）,2,0
计划着他们未来的大生产,modern Chinese（1920-2020）,0,1
计划着未来的国家防护林,modern Chinese（1920-2020）,0,1
计划着深入临城站的工作线索,modern Chinese（1920-2020）,1,0
计划着逃的第二步,modern Chinese（1920-2020）,1,0
计划采伐,modern Chinese（1920-2020）,0,1
计算,modern Chinese（1920-2020）,0,1
计算什么,modern Chinese（1920-2020）,2,0
计算怎样”教训”那野马似的多多头,modern Chinese（1920-2020）,1,0
计算谁来看我,modern Chinese（1920-2020）,1,0
计议,modern Chinese（1920-2020）,1,1
计议着怎样消灭屋顶上敌人的机枪阵地,modern Chinese（1920-2020）,0,1
计议着行动问题,modern Chinese（1920-2020）,1,0
订计划、开书目,modern Chinese（1920-2020）,1,0
订购一亿美元的军火来武装吴庭艳军队和柬埔寨,modern Chinese（1920-2020）,0,1
订购产品,modern Chinese（1920-2020）,0,1
认识到 毛泽东的新民主主义及中国共产党和中国人民解放军扶助少数民族的政策 乃是西藏人民的救星,modern Chinese（1920-2020）,0,1
认识这个小镇,modern Chinese（1920-2020）,0,1
认那位苏文纨,modern Chinese（1920-2020）,1,0
讥笑,modern Chinese（1920-2020）,2,0
讥笑他,modern Chinese（1920-2020）,1,0
讥笑他的女儿,modern Chinese（1920-2020）,1,0
讥讽,modern Chinese（1920-2020）,1,0
讥讽、嘲笑着,modern Chinese（1920-2020）,1,0
讥讽我,modern Chinese（1920-2020）,1,0
讥诮何家,modern Chinese（1920-2020）,1,0
讨价还价,modern Chinese（1920-2020）,1,0
讨功,modern Chinese（1920-2020）,1,0
讨吃过日子,modern Chinese（1920-2020）,1,0
讨好他,modern Chinese（1920-2020）,1,0
讨米、饿饭、砍柴、挖煤,modern Chinese（1920-2020）,1,0
讨论,modern Chinese（1920-2020）,4,5
讨论中国古典戏剧的象征主义,modern Chinese（1920-2020）,1,0
讨论什么问题,modern Chinese（1920-2020）,1,0
讨论作品,modern Chinese（1920-2020）,1,0
讨论刘宝善的事,modern Chinese（1920-2020）,0,1
讨论到底是什么东西,modern Chinese（1920-2020）,1,0
讨论合作拍片的事,modern Chinese（1920-2020）,1,0
讨论和交谈,modern Chinese（1920-2020）,1,0
讨论和探索西方流派和现实主义创作方法之间的关系,modern Chinese（1920-2020）,1,0
讨论四月份生产计划,modern Chinese（1920-2020）,0,1
讨论塑胶花上市后可能产生的经济效益,modern Chinese（1920-2020）,1,0
讨论工作,modern Chinese（1920-2020）,1,0
讨论应付办法,modern Chinese（1920-2020）,0,1
讨论怎样增产,modern Chinese（1920-2020）,1,0
讨论明天吃啥儿,modern Chinese（1920-2020）,1,0
讨论是否建立一个“亲人搜索”的产品,modern Chinese（1920-2020）,1,0
讨论是否需要炸坝,modern Chinese（1920-2020）,1,0
讨论燕西的婚事,modern Chinese（1920-2020）,1,0
讨论着几个不成熟的方案,modern Chinese（1920-2020）,0,1
讨论这个事情,modern Chinese（1920-2020）,1,0
讨论这些事,modern Chinese（1920-2020）,0,1
讨论陈若狂身后,modern Chinese（1920-2020）,0,1
讨量公债方面的盈亏,modern Chinese（1920-2020）,1,0
让京城一帮大小名流火速翻找擦拭泪水的黄手帕,modern Chinese（1920-2020）,0,1
让位于丝织品,modern Chinese（1920-2020）,0,1
让位于现世的生活,modern Chinese（1920-2020）,0,1
让当地人失去工作,modern Chinese（1920-2020）,0,1
让步,modern Chinese（1920-2020）,1,0
让着常来买煤,modern Chinese（1920-2020）,1,0
让菜,modern Chinese（1920-2020）,1,0
讪笑,modern Chinese（1920-2020）,1,0
训练,modern Chinese（1920-2020）,2,0
训练吴庭艳集团掌握反游击战术、突击战术和使用战斗机,modern Chinese（1920-2020）,0,1
训练沙湾拿吉集团的军官,modern Chinese（1920-2020）,1,0
训练西德海陆空军的骨干,modern Chinese（1920-2020）,0,1
训练越南部队,modern Chinese（1920-2020）,0,1
训练跳远,modern Chinese（1920-2020）,1,0
议亲,modern Chinese（1920-2020）,0,1
议论,modern Chinese（1920-2020）,21,2
议论“许三多艺术形象”的审美价值,modern Chinese（1920-2020）,1,0
议论什么,modern Chinese（1920-2020）,3,0
议论今年好收成,modern Chinese（1920-2020）,0,1
议论他们,modern Chinese（1920-2020）,1,0
议论他们两个,modern Chinese（1920-2020）,1,0
议论他和巧珍的“不正经”,modern Chinese（1920-2020）,0,1
议论你们两个的没脸事,modern Chinese（1920-2020）,1,0
议论十五那天日本兵要来收白面和猪,modern Chinese（1920-2020）,1,0
议论厂里开除了三个人,modern Chinese（1920-2020）,1,0
议论同样的事,modern Chinese（1920-2020）,2,0
议论山楂树现象,modern Chinese（1920-2020）,1,0
议论工作重点转移问题,modern Chinese（1920-2020）,1,0
议论开田凭啥能上电视,modern Chinese（1920-2020）,1,0
议论我,modern Chinese（1920-2020）,1,0
议论树与钱的关系,modern Chinese（1920-2020）,1,0
议论着,modern Chinese（1920-2020）,11,2
议论着什么,modern Chinese（1920-2020）,1,0
议论着即将看到的演出,modern Chinese（1920-2020）,1,0
议论着四宝,modern Chinese（1920-2020）,0,1
议论着胜利,modern Chinese（1920-2020）,1,0
议论着这件事,modern Chinese（1920-2020）,1,0
议论纷纷,modern Chinese（1920-2020）,3,0
议论辩驳「无产阶级的文艺」的问题,modern Chinese（1920-2020）,0,1
议论这本书,modern Chinese（1920-2020）,1,0
议论这次湖心之游,modern Chinese（1920-2020）,1,0
记,modern Chinese（1920-2020）,1,0
记下一些发言的要点,modern Chinese（1920-2020）,1,0
记忆,modern Chinese（1920-2020）,1,0
记念,modern Chinese（1920-2020）,1,0
记恨着你,modern Chinese（1920-2020）,1,0
记挂着她,modern Chinese（1920-2020）,1,0
记着,modern Chinese（1920-2020）,1,0
记着这份情,modern Chinese（1920-2020）,1,0
讲,modern Chinese（1920-2020）,13,1
讲《三国演义》,modern Chinese（1920-2020）,1,0
讲一个阴阳之道,modern Chinese（1920-2020）,1,0
讲一些名品的产地,modern Chinese（1920-2020）,1,0
讲一点我也在想的问题,modern Chinese（1920-2020）,1,0
讲中国的事情,modern Chinese（1920-2020）,1,0
讲中国话,modern Chinese（1920-2020）,2,0
讲些什么,modern Chinese（1920-2020）,1,0
讲人间的关系,modern Chinese（1920-2020）,1,0
讲什么,modern Chinese（1920-2020）,3,0
讲什么科学知识,modern Chinese（1920-2020）,1,0
讲他怎样向法国人作战事宣传,modern Chinese（1920-2020）,1,0
讲价,modern Chinese（1920-2020）,1,0
讲价钱,modern Chinese（1920-2020）,1,0
讲你,modern Chinese（1920-2020）,0,1
讲你自己,modern Chinese（1920-2020）,1,0
讲你行为上如何达到和谐,modern Chinese（1920-2020）,1,0
讲假话,modern Chinese（1920-2020）,1,0
讲做人之道,modern Chinese（1920-2020）,1,0
讲做生意,modern Chinese（1920-2020）,1,0
讲关系学,modern Chinese（1920-2020）,2,0
讲创造财富和盈利,modern Chinese（1920-2020）,1,0
讲别人的事,modern Chinese（1920-2020）,1,0
讲反语,modern Chinese（1920-2020）,1,0
讲古,modern Chinese（1920-2020）,1,0
讲古代中医的故事,modern Chinese（1920-2020）,1,0
讲和谐之道,modern Chinese（1920-2020）,1,0
讲国耻纪念、二十一条约的意义,modern Chinese（1920-2020）,1,0
讲她是怎么打你的,modern Chinese（1920-2020）,1,0
讲如何处理人和人之间的关系,modern Chinese（1920-2020）,1,0
讲恋爱,modern Chinese（1920-2020）,0,1
讲我的坏话,modern Chinese（1920-2020）,2,0
讲授毒品的危害以及新型毒品防范知识,modern Chinese（1920-2020）,0,1
讲故事,modern Chinese（1920-2020）,2,0
讲数口,modern Chinese（1920-2020）,0,1
讲游击战术,modern Chinese（1920-2020）,0,1
讲演,modern Chinese（1920-2020）,1,0
讲爹的坏话,modern Chinese（1920-2020）,1,0
讲男女关系,modern Chinese（1920-2020）,1,0
讲着,modern Chinese（1920-2020）,3,0
讲着什么,modern Chinese（1920-2020）,0,1
讲着各方面给予自己的教育,modern Chinese（1920-2020）,1,0
讲究校勘训诂之学,modern Chinese（1920-2020）,1,0
讲笑话,modern Chinese（1920-2020）,1,0
讲粗话,modern Chinese（1920-2020）,1,0
讲自己,modern Chinese（1920-2020）,1,0
讲自己最要好的朋友,modern Chinese（1920-2020）,1,0
讲英语,modern Chinese（1920-2020）,1,0
讲解人生哲学里的乐观主义,modern Chinese（1920-2020）,1,0
讲解示范,modern Chinese（1920-2020）,1,0
讲解给耕牛诊断疫病的方法,modern Chinese（1920-2020）,1,0
讲话,modern Chinese（1920-2020）,39,10
讲说什么,modern Chinese（1920-2020）,0,1
讲课,modern Chinese（1920-2020）,1,2
讲谎话,modern Chinese（1920-2020）,1,0
讲过去的老话,modern Chinese（1920-2020）,1,0
讲述他和世界、和历史的纠葛,modern Chinese（1920-2020）,1,0
讲述他认识的一个人卖掉一个肾以后赚了三万多元,modern Chinese（1920-2020）,0,1
讲述和她一起出来打工的一个小姐妹,modern Chinese（1920-2020）,1,0
讲述梦中断断续续没头没尾的情景,modern Chinese（1920-2020）,1,0
讲述着这样的故事,modern Chinese（1920-2020）,0,1
讲述老百姓自己的故事,modern Chinese（1920-2020）,1,0
讲钱,modern Chinese（1920-2020）,1,0
讲阴阳之道,modern Chinese（1920-2020）,1,0
讲骗话,modern Chinese（1920-2020）,1,0
论证,modern Chinese（1920-2020）,0,1
论证婚姻就是长期的嫖妓,modern Chinese（1920-2020）,1,0
讽刺,modern Chinese（1920-2020）,1,0
讽刺他,modern Chinese（1920-2020）,3,0
讽刺谁,modern Chinese（1920-2020）,1,0
设想,modern Chinese（1920-2020）,1,0
设法使他镇静下来,modern Chinese（1920-2020）,1,0
设法使苏云金杆菌从无害的孢子变成一种能杀死害虫的孢子,modern Chinese（1920-2020）,0,1
设法克服这些工作中的缺,modern Chinese（1920-2020）,1,0
设法减轻俄罗斯的担忧,modern Chinese（1920-2020）,0,1
设法制止埃及所进行的赞成各国人民之间的和解,modern Chinese（1920-2020）,0,1
设法加以克服,modern Chinese（1920-2020）,1,0
设法同牛金星暗中会面,modern Chinese（1920-2020）,0,1
设法对满洲议和,modern Chinese（1920-2020）,0,1
设法寻找卢象升的尸首,modern Chinese（1920-2020）,0,1
设法尽快缩短签发出口许可证的时间,modern Chinese（1920-2020）,0,1
设法应付着,modern Chinese（1920-2020）,1,0
设法想害死我,modern Chinese（1920-2020）,1,0
设法把泰苏两国驻在对方的公使馆升格为大使馆,modern Chinese（1920-2020）,0,1
设法掉换他们的工作地点,modern Chinese（1920-2020）,0,1
设法探出他心里的秘密,modern Chinese（1920-2020）,1,0
设法救他,modern Chinese（1920-2020）,0,1
设法浇地 ,modern Chinese（1920-2020）,1,0
设法用强力采取某种反民主的行动,modern Chinese（1920-2020）,1,0
设法调整牠,modern Chinese（1920-2020）,0,1
设法逃避,modern Chinese（1920-2020）,1,0
设法遏制北京的影响,modern Chinese（1920-2020）,1,0
设法陷害伊顿,modern Chinese（1920-2020）,1,0
设立,modern Chinese（1920-2020）,0,1
设置先决条件,modern Chinese（1920-2020）,0,1
设置着,modern Chinese（1920-2020）,0,1
设置障碍,modern Chinese（1920-2020）,1,0
设计,modern Chinese（1920-2020）,0,4
设计从装料到成材连续生产的工厂,modern Chinese（1920-2020）,0,1
设计或施工,modern Chinese（1920-2020）,0,1
设计新油印机,modern Chinese（1920-2020）,1,0
设计鞋带造型,modern Chinese（1920-2020）,0,1
访问英国,modern Chinese（1920-2020）,0,1
诀别,modern Chinese（1920-2020）,3,0
证明,modern Chinese（1920-2020）,1,0
证明“人民子弟兵本色依旧”,modern Chinese（1920-2020）,1,0
证明他的窝囊,modern Chinese（1920-2020）,1,0
证明着,modern Chinese（1920-2020）,1,0
证明着一件事,modern Chinese（1920-2020）,1,0
证明着我们所走的十月革命的社会主义道路是完全正确的,modern Chinese（1920-2020）,1,0
评价自己,modern Chinese（1920-2020）,1,0
评论,modern Chinese（1920-2020）,1,0
评选三八红旗手和三八红旗集体,modern Chinese（1920-2020）,0,1
诉苦,modern Chinese（1920-2020）,2,0
诉说,modern Chinese（1920-2020）,1,0
诉说人生是多么短暂,modern Chinese（1920-2020）,1,0
诉说各人所受的损害和威胁,modern Chinese（1920-2020）,1,0
诉说各自的抱负,modern Chinese（1920-2020）,1,0
诉说四婶和五婶的战略,modern Chinese（1920-2020）,1,0
诉说在蒋军中受的痛苦,modern Chinese（1920-2020）,1,0
诉说当时的惨景,modern Chinese（1920-2020）,0,1
诉说着什么,modern Chinese（1920-2020）,1,0
诉说着草原古老的生活,modern Chinese（1920-2020）,1,0
诉说着这块热土上日益久远的故事,modern Chinese（1920-2020）,1,0
诉说着这片沙漠的旧时今昔,modern Chinese（1920-2020）,1,0
诉说衷肠,modern Chinese（1920-2020）,1,0
诊疗,modern Chinese（1920-2020）,1,0
译制中国影视剧,modern Chinese（1920-2020）,0,1
译读爱尔兰文人Synge的戏曲集,modern Chinese（1920-2020）,1,0
试制,modern Chinese（1920-2020）,0,2
试制一万五千瓩的全套水轮发电设备和一万二千瓩的全套火力发电设备,modern Chinese（1920-2020）,0,1
试制冰毒,modern Chinese（1920-2020）,1,0
试制干线电力机车,modern Chinese（1920-2020）,1,0
试制每小时蒸汽蒸发量三十五吨和每小时蒸汽蒸发量七十五吨的两种锅炉,modern Chinese（1920-2020）,0,1
试制玉米脱粒机等新式农具,modern Chinese（1920-2020）,0,1
试办新学堂,modern Chinese（1920-2020）,1,0
试图“霸凌”英国民众,modern Chinese（1920-2020）,0,1
试图剥夺你们每天的面包,modern Chinese（1920-2020）,0,1
试图对南北文化进行调和,modern Chinese（1920-2020）,1,0
试图表明自己所说的话没有任何恶意,modern Chinese（1920-2020）,1,0
试图解决自我和现实的紧张关系,modern Chinese（1920-2020）,1,0
试图说服老工程师,modern Chinese（1920-2020）,1,0
试图通过破坏叙利亚稳定来掩盖其无力控制叙利亚局势的事实,modern Chinese（1920-2020）,1,0
试探他,modern Chinese（1920-2020）,4,0
试探对方的虚实,modern Chinese（1920-2020）,1,0
试探法官的底线,modern Chinese（1920-2020）,1,0
试探着要吃他身上流出的凝固了的血,modern Chinese（1920-2020）,1,0
试探这位年纪轻轻的工作组员的口气,modern Chinese（1920-2020）,1,0
试用,modern Chinese（1920-2020）,1,0
试用我们的设备,modern Chinese（1920-2020）,1,0
试穿靰鞡,modern Chinese（1920-2020）,1,0
试营业,modern Chinese（1920-2020）,1,0
试衣服,modern Chinese（1920-2020）,1,0
试车,modern Chinese（1920-2020）,0,1
试验,modern Chinese（1920-2020）,1,3
试验什么东西,modern Chinese（1920-2020）,1,0
试验他,modern Chinese（1920-2020）,1,0
试验他的刀锋,modern Chinese（1920-2020）,1,0
试验这一模式,modern Chinese（1920-2020）,0,1
诞生,modern Chinese（1920-2020）,2,0
诠释着教师这一崇高事业的真谛,modern Chinese（1920-2020）,1,0
询问,modern Chinese（1920-2020）,7,0
询问、谈论为什么把副排长调走,modern Chinese（1920-2020）,1,0
询问渐川一带的灾荒情况,modern Chinese（1920-2020）,0,1
诧异,modern Chinese（1920-2020）,4,2
诬蔑我们,modern Chinese（1920-2020）,1,0
诱发一个很危险的社会病,modern Chinese（1920-2020）,0,1
诱发一系列的相关效应,modern Chinese（1920-2020）,0,1
诱引他,modern Chinese（1920-2020）,1,0
诱惑着,modern Chinese（1920-2020）,1,0
诱惑着他,modern Chinese（1920-2020）,1,0
说,modern Chinese（1920-2020）,143,3
说"老头子""老太婆",modern Chinese（1920-2020）,1,0
说“思想解放”、“创新”,modern Chinese（1920-2020）,1,0
说“死了”、“警察”之类的词,modern Chinese（1920-2020）,1,0
说“离婚”这件事,modern Chinese（1920-2020）,1,0
说“胡说八道，没有的事”,modern Chinese（1920-2020）,1,0
说「希望龙打几个好仗，早日得胜，好回家乡」,modern Chinese（1920-2020）,1,0
说一个女神,modern Chinese（1920-2020）,1,0
说一个道理,modern Chinese（1920-2020）,2,0
说一些什么,modern Chinese（1920-2020）,1,0
说一件绝大的秘密,modern Chinese（1920-2020）,1,0
说一篇复杂离奇的《东周列国》,modern Chinese（1920-2020）,1,0
说上海话,modern Chinese（1920-2020）,1,0
说下去,modern Chinese（1920-2020）,1,0
说不贞的女子,modern Chinese（1920-2020）,1,0
说为除消人类的病敌而努力,modern Chinese（1920-2020）,1,0
说二太太,modern Chinese（1920-2020）,1,0
说些什么,modern Chinese（1920-2020）,12,0
说人家的事情,modern Chinese（1920-2020）,1,0
说什么,modern Chinese（1920-2020）,58,4
说什么跟谁说,modern Chinese（1920-2020）,1,0
说什么金银地主,modern Chinese（1920-2020）,1,0
说他,modern Chinese（1920-2020）,1,0
说他这一来乃是多事,modern Chinese（1920-2020）,1,0
说你,modern Chinese（1920-2020）,2,0
说你的坏话,modern Chinese（1920-2020）,1,0
说你老丈人家中出了怪事,modern Chinese（1920-2020）,1,0
说傻话,modern Chinese（1920-2020）,1,0
说创业之后你有多大把握去成功,modern Chinese（1920-2020）,1,0
说哪个,modern Chinese（1920-2020）,2,0
说唱什么,modern Chinese（1920-2020）,1,0
说啥,modern Chinese（1920-2020）,1,0
说大话、空话,modern Chinese（1920-2020）,1,0
说她的坏话,modern Chinese（1920-2020）,1,0
说她的朋友多,modern Chinese（1920-2020）,1,0
说她的男朋友,modern Chinese（1920-2020）,0,1
说尚太太,modern Chinese（1920-2020）,1,0
说成“非常危险”,modern Chinese（1920-2020）,1,0
说我,modern Chinese（1920-2020）,3,1
说我“精力充沛”,modern Chinese（1920-2020）,1,0
说我什么闲话,modern Chinese（1920-2020）,1,0
说我做什么,modern Chinese（1920-2020）,1,0
说我好棒,modern Chinese（1920-2020）,1,0
说我就是要为了挣钱,modern Chinese（1920-2020）,1,0
说教,modern Chinese（1920-2020）,1,0
说明,modern Chinese（1920-2020）,1,0
说明“这事有边”,modern Chinese（1920-2020）,1,0
说明他对中国人民的影响,modern Chinese（1920-2020）,1,0
说明他租的是外村地,modern Chinese（1920-2020）,1,0
说明日本政府积极调整国际关系的起点,modern Chinese（1920-2020）,1,0
说明着二哥当村长时候偷,modern Chinese（1920-2020）,1,0
说明这老屋难免易主的原因,modern Chinese（1920-2020）,0,1
说朋友感情上的话,modern Chinese（1920-2020）,1,0
说服刘胜能够同意他的意见,modern Chinese（1920-2020）,1,0
说服妈妈,modern Chinese（1920-2020）,1,0
说服教育,modern Chinese（1920-2020）,0,1
说服淘气的不听话的小弟弟,modern Chinese（1920-2020）,1,0
说服着我,modern Chinese（1920-2020）,1,0
说服谁,modern Chinese（1920-2020）,1,0
说树生,modern Chinese（1920-2020）,1,0
说梦话,modern Chinese（1920-2020）,2,0
说正经话,modern Chinese（1920-2020）,3,0
说气话,modern Chinese（1920-2020）,1,0
说球,modern Chinese（1920-2020）,1,0
说理叙事,modern Chinese（1920-2020）,1,0
说疯话,modern Chinese（1920-2020）,2,0
说白话,modern Chinese（1920-2020）,1,0
说真的,modern Chinese（1920-2020）,2,0
说真话,modern Chinese（1920-2020）,2,0
说着,modern Chinese（1920-2020）,7,1
说着一些明显的事实,modern Chinese（1920-2020）,1,0
说着上海话,modern Chinese（1920-2020）,0,1
说着什么,modern Chinese（1920-2020）,3,1
说着啥儿话,modern Chinese（1920-2020）,1,0
说着她如何被那些领导儿子们蹬掉的传言,modern Chinese（1920-2020）,0,1
说着好,modern Chinese（1920-2020）,1,0
说着疙疸话,modern Chinese（1920-2020）,1,0
说着真心话,modern Chinese（1920-2020）,1,0
说着私语,modern Chinese（1920-2020）,1,0
说着话,modern Chinese（1920-2020）,2,2
说着鸟语的流言,modern Chinese（1920-2020）,1,0
说瞎话,modern Chinese（1920-2020）,1,0
说祖父,modern Chinese（1920-2020）,1,0
说祝福的话,modern Chinese（1920-2020）,1,0
说神刀一出，神剑无光了,modern Chinese（1920-2020）,1,0
说离婚的事儿,modern Chinese（1920-2020）,0,1
说笑,modern Chinese（1920-2020）,7,3
说笑着,modern Chinese（1920-2020）,1,0
说笑话,modern Chinese（1920-2020）,2,1
说罗辑,modern Chinese（1920-2020）,1,0
说老三,modern Chinese（1920-2020）,1,0
说老三怎么好几天没来了呢,modern Chinese（1920-2020）,0,1
说耍,modern Chinese（1920-2020）,1,0
说胡话,modern Chinese（1920-2020）,1,0
说自己,modern Chinese（1920-2020）,1,0
说自己的话,modern Chinese（1920-2020）,1,0
说萧明的坏话,modern Chinese（1920-2020）,1,0
说话,modern Chinese（1920-2020）,96,12
说话、鼓掌、高喊着点歌,modern Chinese（1920-2020）,1,0
说话儿,modern Chinese（1920-2020）,1,0
说谁,modern Chinese（1920-2020）,3,0
说谎,modern Chinese（1920-2020）,9,0
说这个,modern Chinese（1920-2020）,1,0
说这种爱情没有结果,modern Chinese（1920-2020）,1,0
说遗传说基因,modern Chinese（1920-2020）,1,0
说闲话,modern Chinese（1920-2020）,1,0
说黄太太,modern Chinese（1920-2020）,1,0
说：“要努力、要努力”,modern Chinese（1920-2020）,1,0
说：这儿就是你的家,modern Chinese（1920-2020）,1,0
请一位太监看一颗很大的珍珠,modern Chinese（1920-2020）,0,1
请哥哥拿主意,modern Chinese（1920-2020）,1,0
请客,modern Chinese（1920-2020）,3,0
请教掌握充填电话时需要注意的事情,modern Chinese（1920-2020）,0,1
请教毛主席,modern Chinese（1920-2020）,1,0
请教王琦瑶做大衣,modern Chinese（1920-2020）,1,0
请教那秃头老头子,modern Chinese（1920-2020）,0,1
请求补充枪支子弹,modern Chinese（1920-2020）,0,1
请示怎么办,modern Chinese（1920-2020）,1,0
读,modern Chinese（1920-2020）,8,2
读《孙子十家注》,modern Chinese（1920-2020）,0,1
读《易经》,modern Chinese（1920-2020）,1,0
读《春秋左传》,modern Chinese（1920-2020）,1,0
读《毛泽东选集》、列宁的《国家与革命》等经典著作,modern Chinese（1920-2020）,1,0
读《贞观政要》和《诸葛武侯集》,modern Chinese（1920-2020）,0,1
读一个剧本,modern Chinese（1920-2020）,1,0
读一个肖像,modern Chinese（1920-2020）,1,0
读一本《谦伯氏英文读本》,modern Chinese（1920-2020）,1,0
"读一本三民
主义",modern Chinese（1920-2020）,0,1
读一本图文并茂的《怎样经营牧业》,modern Chinese（1920-2020）,0,1
读一篇文章,modern Chinese（1920-2020）,1,0
读三年级,modern Chinese（1920-2020）,1,0
读书,modern Chinese（1920-2020）,15,5
读书或者工作,modern Chinese（1920-2020）,1,0
读书求知,modern Chinese（1920-2020）,1,0
读书讲学,modern Chinese（1920-2020）,1,0
读二年级,modern Chinese（1920-2020）,1,0
读什么书,modern Chinese（1920-2020）,0,1
读信,modern Chinese（1920-2020）,1,0
读初中,modern Chinese（1920-2020）,1,1
读别人放在桌子上的一张报纸,modern Chinese（1920-2020）,0,1
读唐诗,modern Chinese（1920-2020）,1,0
读四年级,modern Chinese（1920-2020）,1,0
读大江,modern Chinese（1920-2020）,1,0
读小学和中学,modern Chinese（1920-2020）,1,0
读报,modern Chinese（1920-2020）,1,0
读报纸上你自杀的消息,modern Chinese（1920-2020）,1,0
读挪威当代作家约恩·福瑟的书,modern Chinese（1920-2020）,1,0
读文件,modern Chinese（1920-2020）,1,0
读新的一首,modern Chinese（1920-2020）,1,0
读日本数学泰斗炎武次二的博士生,modern Chinese（1920-2020）,0,1
读易经,modern Chinese（1920-2020）,0,1
读着,modern Chinese（1920-2020）,2,1
读着、抄录着,modern Chinese（1920-2020）,1,0
读着一本厚书,modern Chinese（1920-2020）,0,1
读着众人的思想,modern Chinese（1920-2020）,1,0
读着它,modern Chinese（1920-2020）,1,0
读祖国人民慰问信,modern Chinese（1920-2020）,0,1
读红色家书,modern Chinese（1920-2020）,0,1
读英文,modern Chinese（1920-2020）,1,0
读茅盾所写的小说《幻灭》,modern Chinese（1920-2020）,0,1
读这种对革命有正确认识的材料,modern Chinese（1920-2020）,1,0
读高三,modern Chinese（1920-2020）,0,1
读高中,modern Chinese（1920-2020）,0,1
读高小第四册,modern Chinese（1920-2020）,1,0
调兵围剿,modern Chinese（1920-2020）,0,1
调兵遣将,modern Chinese（1920-2020）,3,0
调兵遣将、运送军火，准备再次大规模侵略柬埔寨,modern Chinese（1920-2020）,0,1
调制目录,modern Chinese（1920-2020）,0,1
调动,modern Chinese（1920-2020）,1,3
调动人马驰援左右战场,modern Chinese（1920-2020）,0,1
调动军队,modern Chinese（1920-2020）,1,0
调情,modern Chinese（1920-2020）,1,1
调控,modern Chinese（1920-2020）,2,0
调提琴的弦子,modern Chinese（1920-2020）,0,1
调整,modern Chinese（1920-2020）,0,2
调整为零,modern Chinese（1920-2020）,0,1
调整什么的光景,modern Chinese（1920-2020）,1,0
调整其反恐战略,modern Chinese（1920-2020）,0,1
调整劳动组织、修订生产计划,modern Chinese（1920-2020）,1,0
调整完善,modern Chinese（1920-2020）,1,0
调整战术,modern Chinese（1920-2020）,0,1
调整政策以实现对接,modern Chinese（1920-2020）,0,1
调整缴费基数口径,modern Chinese（1920-2020）,0,1
调查,modern Chinese（1920-2020）,1,8
调查处理,modern Chinese（1920-2020）,0,2
调查研究、采取措施,modern Chinese（1920-2020）,0,1
调查研究企业潜力和职工思想情况,modern Chinese（1920-2020）,0,1
调查这一事件,modern Chinese（1920-2020）,0,1
调药,modern Chinese（1920-2020）,1,0
调试,modern Chinese（1920-2020）,0,1
调试光伏面板上的清洁装置,modern Chinese（1920-2020）,0,1
调试工厂拱形门廊上五颜六色的彩灯装饰,modern Chinese（1920-2020）,0,1
调配着各式轻重火器,modern Chinese（1920-2020）,1,0
调配药物,modern Chinese（1920-2020）,0,1
调集人马,modern Chinese（1920-2020）,0,1
调集兵力,modern Chinese（1920-2020）,0,1
调集大军将他们分别包围,modern Chinese（1920-2020）,0,1
谆谆教诲、亲切叮咛,modern Chinese（1920-2020）,1,0
谈,modern Chinese（1920-2020）,6,1
谈个人切身的事,modern Chinese（1920-2020）,1,0
谈中国文化里面一个很重要的元素,modern Chinese（1920-2020）,1,0
谈人类的初始状态,modern Chinese（1920-2020）,1,0
谈什么,modern Chinese（1920-2020）,5,0
谈共产党,modern Chinese（1920-2020）,1,0
谈判,modern Chinese（1920-2020）,1,0
谈判一件什么事,modern Chinese（1920-2020）,2,0
谈判生意,modern Chinese（1920-2020）,0,1
谈到他,modern Chinese（1920-2020）,0,1
谈古论今,modern Chinese（1920-2020）,0,1
谈君子境界,modern Chinese（1920-2020）,1,0
谈天,modern Chinese（1920-2020）,1,0
谈夫妻,modern Chinese（1920-2020）,1,0
谈她在冯家的生活情形,modern Chinese（1920-2020）,0,1
谈她生命中的最后时刻,modern Chinese（1920-2020）,1,0
谈学校,modern Chinese（1920-2020）,1,0
